"Measurer_Initials","Bag_Code","Site_Code","Sex","Nose-To-Wing-Tip-(mm)","Nose-to-Abdomen-Tip-(mm)","%IP-0.5KM","%IP-1KM","%IP-3KM","%IP-5KM","Latitude","Longitude","Day","Month","Num_TOH","Altitude","length_ratio","coll_date"
"RM","C26","C26","F",24.35,20.82,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.855030800821355,18910
"RM","C26","C26","F",25.17,22.04,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.875645609853,18910
"RM","C26","C26","F",25.97,18.37,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.707354639969195,18910
"RM","C26","C26","F",24.92,18.79,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.754012841091493,18910
"RM","C26","C26","F",26.81,18.78,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.700484893696382,18910
"RM","C26","C26","F",26.05,22.49,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.863339731285988,18910
"RM","C26","C26","F",25.69,18.52,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.720903075126508,18910
"RM","C26","C26","F",25.63,17.24,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.672649239172844,18910
"RM","C26","C26","F",25.32,19.3,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.762243285939968,18910
"RM","C26","C26","F",24.02,16.79,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.699000832639467,18910
"RM","C26","C26","M",21.46,15.64,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.728797763280522,18910
"RM","C26","C26","M",21.77,16.87,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.77491961414791,18910
"RM","C26","C26","F",25.46,21.64,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.849960722702278,18910
"RM","C26","C26","F",26.87,22.88,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.851507257164123,18910
"RM","C26","C26","F",24.41,18.06,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.739860712822614,18910
"RM","C26","C26","F",24.85,18.81,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.756941649899396,18910
"RM","C26","C26","M",22.25,18.75,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.842696629213483,18910
"RM","C26","C26","M",22.07,16.71,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.757136384231989,18910
"RM","C26","C26","F",24.44,19.96,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.816693944353519,18910
"RM","C26","C26","M",26.01,21.54,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.828143021914648,18910
"RM","C26","C26","M",21.8,16.56,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.759633027522936,18910
"RM","C26","C26","F",26.13,20.44,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.782242632988902,18910
"RM","C26","C26","F",26.22,19.65,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.749427917620137,18910
"RM","C26","C26","M",19.42,15.38,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.791967044284243,18910
"RM","C26","C26","F",26.34,21.76,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.826119969627942,18910
"RM","C26","C26","M",20.93,15.34,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.732919254658385,18910
"RM","C26","C26","M",22.74,16.78,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.737906772207564,18910
"RM","C26","C26","F",25.88,15.34,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.59273570324575,18910
"RM","C26","C26","F",25.81,20.16,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.781092599767532,18910
"RM","C26","C26","M",21.46,16.72,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.779123951537745,18910
"RM","C26","C26","F",25.64,18.8,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.733229329173167,18910
"RM","C26","C26","M",19.98,15.18,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.75975975975976,18910
"RM","C26","C26","F",24.12,21.04,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.872305140961857,18910
"AP","C26","C26","M",18.67,15.1,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.80878414568827,18910
"AP","C26","C26","M",21,15.99,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.761428571428571,18910
"AP","C26","C26","M",21.85,16.29,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.745537757437071,18910
"AP","C26","C26","M",22.91,16.52,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.72108249672632,18910
"AP","C26","C26","M",20.85,15.85,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.760191846522782,18910
"AP","C26","C26","M",20.75,16.16,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.778795180722892,18910
"AP","C26","C26","M",19.73,16.51,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.836796756208819,18910
"AP","C26","C26","M",20.78,14.99,67.514384,62.683638,61.668546,54.153073,40.632109,-74.248654,10,10,35,6.83001,0.721366698748797,18910
"RM","C27","C27","F",25.4,20.81,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.819291338582677,18911
"RM","C27","C27","F",24.66,22.03,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.893349553933496,18911
"RM","C27","C27","F",24.01,20.78,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.865472719700125,18911
"RM","C27","C27","M",20.77,14.02,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.675012036591237,18911
"RM","C27","C27","F",26.15,22.04,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.84282982791587,18911
"RM","C27","C27","F",25.37,18.57,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.731966890027592,18911
"RM","C27","C27","M",20.95,16.27,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.776610978520286,18911
"RM","C27","C27","F",26.87,18.03,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.671008559732043,18911
"RM","C27","C27","M",21.05,15.27,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.72541567695962,18911
"RM","C27","C27","F",25.75,16.36,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.635339805825243,18911
"RM","C27","C27","M",21.1,15.89,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.753080568720379,18911
"RM","C27","C27","M",22.73,15.35,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.675318961724593,18911
"RM","C27","C27","F",24.92,20.79,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.834269662921348,18911
"RM","C27","C27","F",24.61,20.56,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.835432750914263,18911
"RM","C27","C27","M",21.97,15.85,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.721438324988621,18911
"RM","C27","C27","M",22.98,15.67,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.681897302001741,18911
"RM","C27","C27","M",21.17,16.77,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.792158715162966,18911
"RM","C27","C27","M",19.86,15.72,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.791540785498489,18911
"RM","C27","C27","F",26.15,19.8,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.75717017208413,18911
"RM","C27","C27","F",23.24,19.12,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.822719449225473,18911
"RM","C27","C27","F",28.95,18.25,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.630397236614853,18911
"RM","C27","C27","F",26.71,22.54,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.843878697117185,18911
"RM","C27","C27","F",26.68,19.36,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.725637181409295,18911
"RM","C27","C27","M",21.12,16.02,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.758522727272727,18911
"RM","C27","C27","M",21.86,14.82,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.677950594693504,18911
"RM","C27","C27","M",20.98,15.9,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.757864632983794,18911
"RM","C27","C27","M",21.38,15.71,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.734798877455566,18911
"RM","C27","C27","F",27.12,19.87,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.732669616519174,18911
"RM","C27","C27","F",26.51,19.84,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.748396831384383,18911
"RM","C27","C27","F",23.65,19.28,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.815221987315011,18911
"RM","C27","C27","M",21.6,17.13,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.793055555555555,18911
"RM","C27","C27","F",21.7,15.67,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.722119815668203,18911
"RM","C27","C27","F",24.25,18.72,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.771958762886598,18911
"RM","C27","C27","M",22.06,14.99,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.679510426110608,18911
"RM","C27","C27","M",20.17,14.83,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.735250371839365,18911
"RM","C27","C27","M",20.61,15.75,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.764192139737991,18911
"RM","C27","C27","M",18.74,15.56,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.830309498399146,18911
"RM","C27","C27","F",25.41,20.73,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.81582054309327,18911
"RM","C27","C27","M",19.03,15.24,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.80084077771939,18911
"RM","C27","C27","M",20.66,15.99,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.773959341723137,18911
"RM","C27","C27","M",21.35,16.2,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.758782201405152,18911
"RM","C27","C27","M",22.31,15.76,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.70640968175706,18911
"RM","C27","C27","M",21.02,15.15,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.720742150333016,18911
"RM","C27","C27","M",21.57,15.91,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.737598516458044,18911
"RM","C27","C27","F",24.29,19.24,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.792095512556608,18911
"RM","C27","C27","M",20.77,16.2,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.77997111218103,18911
"RM","C27","C27","F",23.89,18.17,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.760569275847635,18911
"RM","C27","C27","M",20.63,15.5,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.751333010179351,18911
"RM","C27","C27","M",22.36,16.15,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.722271914132379,18911
"RM","C27","C27","M",19.59,16.46,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.840224604389995,18911
"RM","C27","C27","M",21.55,16.33,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.757772621809745,18911
"RM","C27","C27","M",21.04,14.46,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.687262357414449,18911
"RM","C27","C27","M",22.04,15.85,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.719147005444646,18911
"RM","C27","C27","M",20.75,15.38,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.741204819277108,18911
"RM","C27","C27","M",21.31,17.84,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.837165649929611,18911
"RM","C27","C27","M",21.94,16.03,60.76092,57.168768,57.352713,54.117869,40.622315,-74.233992,11,10,33,3.45001,0.730628988149499,18911
"AP","C28","C28","F",25.67,21.72,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.846123880015582,18912
"AP","C28","C28","M",21.47,14.82,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.690265486725664,18912
"AP","C28","C28","M",21.39,15.51,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.725105189340813,18912
"AP","C28","C28","F",26.3,22.24,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.845627376425855,18912
"AP","C28","C28","F",26.34,21.98,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.834472285497342,18912
"AP","C28","C28","M",20.25,15.36,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.758518518518518,18912
"AP","C28","C28","M",21.94,15.51,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.706927985414768,18912
"AP","C28","C28","M",20.37,14.75,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.724104074619539,18912
"AP","C28","C28","M",20.23,14.23,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.703410776075136,18912
"AP","C28","C28","F",25,21.18,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.8472,18912
"AP","C28","C28","M",21.63,14.88,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.687933425797503,18912
"AP","C28","C28","F",25.34,20.35,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.803078137332281,18912
"AP","C28","C28","M",21.91,15.5,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.707439525330899,18912
"AP","C28","C28","M",20.58,15.08,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.732750242954325,18912
"AP","C28","C28","M",22.18,15.73,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.709197475202886,18912
"AP","C28","C28","M",18.86,16.11,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.854188759278897,18912
"AP","C28","C28","M",20.47,15.21,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.743038593063019,18912
"AP","C28","C28","M",18.66,13.44,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.720257234726688,18912
"AP","C28","C28","F",26.47,23.2,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.876463921420476,18912
"AP","C28","C28","M",21.34,16.96,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.794751640112465,18912
"AP","C28","C28","M",21.47,16.22,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.755472752678156,18912
"AP","C28","C28","M",23.98,17.22,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.718098415346122,18912
"AP","C28","C28","M",22.42,16.04,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.71543264942016,18912
"AP","C28","C28","M",20.99,16.55,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.788470700333492,18912
"AP","C28","C28","M",20.76,17.06,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.821772639691715,18912
"AP","C28","C28","M",21.05,17.07,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.810926365795724,18912
"AP","C28","C28","M",22.52,17.26,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.766429840142096,18912
"AP","C28","C28","M",20.82,17.62,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.846301633045149,18912
"AP","C28","C28","M",21.63,16.14,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.74618585298197,18912
"AP","C28","C28","M",20.77,15.27,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.735194992778045,18912
"AP","C28","C28","M",21.48,16.6,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.772811918063315,18912
"AP","C28","C28","M",19.77,15.42,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.779969650986343,18912
"AP","C28","C28","M",22.41,16.63,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.742079428826417,18912
"AP","C28","C28","F",24.25,21.84,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.900618556701031,18912
"AP","C28","C28","M",20.64,16.14,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.781976744186047,18912
"AP","C28","C28","F",21.41,16.69,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.779542269967305,18912
"AP","C28","C28","M",20.54,15.53,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.756085686465433,18912
"AP","C28","C28","M",21.42,15.9,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.742296918767507,18912
"AP","C28","C28","M",19.87,15.69,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.789632611977856,18912
"AP","C28","C28","M",20.09,15.89,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.790940766550523,18912
"AP","C28","C28","M",19.86,15.39,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.774924471299094,18912
"AP","C28","C28","M",19.94,15.65,58.698962,61.635062,56.906711,50.953927,40.603545,-74.269245,12,10,35,2.37002,0.784854563691073,18912
"AP","C29","C29","F",25.01,21.61,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.8640543782487,18912
"AP","C29","C29","F",24,20.18,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.840833333333333,18912
"AP","C29","C29","M",20.02,15.33,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.765734265734266,18912
"AP","C29","C29","M",20.75,15.16,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.730602409638554,18912
"AP","C29","C29","M",21.33,16.65,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.780590717299578,18912
"AP","C29","C29","M",21.54,16.29,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.756267409470752,18912
"AP","C29","C29","M",18.33,16.3,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.889252591380251,18912
"AP","C29","C29","M",21.16,16.34,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.772211720226843,18912
"AP","C29","C29","M",20.36,14.81,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.727406679764244,18912
"AP","C29","C29","M",19.74,15.74,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.797365754812563,18912
"AP","C29","C29","M",20.22,15.81,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.781899109792285,18912
"AP","C29","C29","M",21.83,17.22,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.788822721026111,18912
"AP","C29","C29","M",21.16,15.92,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.752362948960302,18912
"AP","C29","C29","M",21.82,16.51,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.756645279560037,18912
"AP","C29","C29","F",25.06,17.17,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.685155626496409,18912
"AP","C29","C29","M",22.21,16.55,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.745159837910851,18912
"AP","C29","C29","M",21.17,15.46,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.730278696268304,18912
"AP","C29","C29","M",21.97,15.99,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.727810650887574,18912
"AP","C29","C29","M",20.53,16.14,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.786166585484657,18912
"AP","C29","C29","M",20.91,15.27,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.730272596843615,18912
"AP","C29","C29","M",21.64,15.31,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.707486136783734,18912
"AP","C29","C29","M",19.92,13.82,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.693775100401606,18912
"AP","C29","C29","F",24.97,20.27,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.811774128954746,18912
"AP","C29","C29","F",24.63,19.57,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.794559480308567,18912
"AP","C29","C29","M",20.81,16.79,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.806823642479577,18912
"AP","C29","C29","M",22.88,16.67,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.728583916083916,18912
"AP","C29","C29","M",20.97,16.19,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.772055317119695,18912
"AP","C29","C29","M",20.87,15.72,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.753234307618591,18912
"AP","C29","C29","M",21.27,16.63,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.781852374236013,18912
"AP","C29","C29","M",20.54,16.27,63.626866,61.702378,54.815999,49.965825,40.61088,-74.272032,12,10,32,4.38,0.792112950340798,18912
"RM","C3","C3","F",26.47,20.004,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.755723460521345,18884
"RM","C3","C3","F",26.87,18.82,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.700409378489021,18884
"RM","C3","C3","F",25.16,17.46,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.6939586645469,18884
"RM","C3","C3","F",26.2,17.79,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.679007633587786,18884
"RM","C3","C3","F",23.14,17.46,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.754537597234226,18884
"RM","C3","C3","F",25.67,18.42,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.717569146864044,18884
"RM","C3","C3","F",24.59,17.86,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.726311508743392,18884
"RM","C3","C3","F",23.03,16.83,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.730785931393834,18884
"RM","C3","C3","F",24.53,15.67,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.638809620872401,18884
"RM","C3","C3","F",26.63,18.21,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.683815245963199,18884
"RM","C3","C3","F",25.59,19.59,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.765533411488863,18884
"RM","C3","C3","F",24.81,18.81,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.758162031438936,18884
"RM","C3","C3","F",26.21,20.21,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.771079740557039,18884
"RM","C3","C3","F",26.76,21.13,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.789611360239163,18884
"RM","C3","C3","F",26.22,16.89,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.644164759725401,18884
"RM","C3","C3","F",24.62,17.29,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.702274573517465,18884
"RM","C3","C3","F",25.29,17.85,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.705812574139976,18884
"RM","C3","C3","F",25.17,15.63,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.620977353992849,18884
"RM","C3","C3","F",25.35,18.08,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.713214990138067,18884
"RM","C3","C3","F",24.39,18.84,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.772447724477245,18884
"RM","C3","C3","F",24.77,17.26,41.059977,48.92583,57.504728,62.277173,40.677877,-74.228828,14,9,26,13.36,0.696810658054098,18884
